Order_ID,Customer_Age,Category,Revenue,Quantity,Purchase_Month
ORD100603,62,Books,142.94,3,Aug
ORD100604,28,Sports,231.48,1,Sep
ORD100605,26,Sports,167.37,1,Dec
ORD100606,44,Sports,234.12,3,Oct
ORD100607,61,Sports,439.69,1,Sep
ORD100608,55,Clothing,274.04,3,Dec
ORD100609,22,Books,60.47,1,Dec
ORD100610,40,Sports,150.58,4,Jun
ORD100611,41,Sports,102.02,3,Apr
ORD100612,21,Sports,352.54,3,Apr
ORD100613,63,Books,191.39,5,May
ORD100614,45,Clothing,361.46,3,Jan
ORD100615,22,Books,94.95,5,May
ORD100616,19,Sports,347.25,1,Feb
ORD100617,46,Electronics,257.16,5,Oct
ORD100618,28,Books,83.54,5,Jul
ORD100619,32,Electronics,83.01,2,Sep
ORD100620,49,Books,347.42,3,May
ORD100621,54,Books,192.89,4,Jun
ORD100622,47,Sports,106.99,2,Apr
ORD100623,37,Electronics,66.88,3,Feb
ORD100624,52,Books,367.45,1,Jun
ORD100625,39,Electronics,466.04,4,Apr
ORD100626,41,Home & Kitchen,269.88,5,Sep
ORD100627,21,Books,84.46,5,Dec
ORD100628,56,Electronics,203.69,3,Oct
ORD100629,55,Home & Kitchen,328.94,3,Jun
ORD100630,46,Books,430.21,5,Apr
ORD100631,40,Home & Kitchen,400.72,4,Oct
ORD100632,37,Sports,36.87,3,Oct
ORD100633,19,Home & Kitchen,447.95,3,Jun
ORD100634,63,Electronics,457.08,2,Mar
ORD100635,63,Books,80.67,2,Aug
ORD100636,43,Sports,80.12,5,Feb
ORD100637,18,Home & Kitchen,355.94,5,Dec
ORD100638,60,Clothing,384.39,1,Sep
ORD100639,65,Sports,334.23,5,Dec
ORD100640,58,Sports,104.78,1,Jul
ORD100641,39,Clothing,217.85,3,Jul
ORD100642,58,Sports,88.95,3,Feb
ORD100643,61,Electronics,168.47,3,Jan
ORD100644,49,Sports,336.66,2,Feb
ORD100645,37,Sports,269.99,5,Jul
ORD100646,63,Sports,499.02,5,Sep
ORD100647,47,Books,214.3,4,Jan
ORD100648,40,Books,29.39,2,Mar
ORD100649,47,Books,253.43,3,Jun
ORD100650,25,Home & Kitchen,150.55,5,May
ORD100651,57,Home & Kitchen,13.77,1,May
ORD100652,44,Books,40.63,5,Dec
ORD100653,57,Sports,286.22,2,Apr
ORD100654,59,Sports,44.96,2,Dec
ORD100655,52,Clothing,325.59,2,Nov
ORD100656,54,Electronics,50.37,1,Nov
ORD100657,28,Home & Kitchen,203.17,4,Apr
ORD100658,63,Books,244.65,4,Oct
ORD100659,60,Clothing,397.42,4,Jan
ORD100660,18,Clothing,499.42,1,Sep
ORD100661,64,Sports,455.85,4,Dec
ORD100662,51,Books,165.92,2,Aug
ORD100663,56,Books,149.95,1,Nov
ORD100664,37,Electronics,429.23,5,Oct
ORD100665,38,Books,140.67,5,Sep
ORD100666,20,Books,344.71,2,Nov
ORD100667,36,Home & Kitchen,432.69,3,Nov
ORD100668,44,Clothing,308.2,1,May
ORD100669,32,Books,221.37,1,Aug
ORD100670,60,Clothing,495.61,2,Aug
ORD100671,43,Books,66.97,4,Nov
ORD100672,45,Sports,429.48,4,Mar
ORD100673,63,Home & Kitchen,248.75,2,Feb
ORD100674,56,Home & Kitchen,432.36,4,Jan
ORD100675,59,Clothing,221.55,4,Aug
ORD100676,60,Electronics,129.52,2,Apr
ORD100677,29,Books,418.69,2,Sep
ORD100678,39,Books,204.72,2,Apr
ORD100679,29,Clothing,137.24,3,Feb
ORD100680,55,Books,298.46,3,Dec
ORD100681,53,Sports,180.52,5,Nov
ORD100682,40,Electronics,186.5,4,Apr
ORD100683,34,Sports,461.06,1,Oct
ORD100684,24,Sports,493.87,2,Sep
ORD100685,59,Clothing,412.65,5,Oct
ORD100686,60,Books,11.08,2,Feb
ORD100687,63,Home & Kitchen,310.66,1,Jun
ORD100688,32,Books,190.64,5,Aug
ORD100689,26,Electronics,431.14,4,Nov
ORD100690,20,Electronics,489.32,4,Dec
ORD100691,29,Clothing,443.25,5,Apr
ORD100692,31,Electronics,198.81,2,Aug
ORD100693,46,Books,286.53,3,Feb
ORD100694,63,Books,403.66,1,May
ORD100695,30,Clothing,405.76,1,Oct
ORD100696,53,Clothing,98.7,5,Oct
ORD100697,47,Electronics,19.08,3,Feb
ORD100698,52,Sports,452.26,1,Jul
ORD100699,39,Sports,372.37,2,Jun
ORD100700,28,Clothing,446.6,2,Nov
ORD100701,56,Electronics,205.91,1,Feb
ORD100702,23,Clothing,173.03,5,Aug
ORD100703,50,Books,239.39,5,Dec
ORD100704,52,Clothing,395.12,4,Jun
ORD100705,27,Home & Kitchen,26.07,4,Aug
ORD100706,48,Clothing,63.99,5,Jul
ORD100707,28,Home & Kitchen,86.7,3,Apr
ORD100708,46,Clothing,214.19,5,Aug
ORD100709,49,Home & Kitchen,187.03,1,Dec
ORD100710,48,Books,358.85,2,May
ORD100711,29,Sports,368.23,4,Oct
ORD100712,62,Home & Kitchen,70.15,4,Nov
ORD100713,24,Sports,473.31,3,Feb
ORD100714,19,Clothing,381.21,4,Apr
ORD100715,30,Electronics,19.19,1,Nov
ORD100716,58,Electronics,200.19,4,Dec
ORD100717,37,Electronics,139.94,2,Jan
ORD100718,29,Books,378.25,3,Aug
ORD100719,58,Electronics,479.32,2,Aug
ORD100720,33,Clothing,112.01,1,Jun
ORD100721,27,Books,289.7,4,Jan
ORD100722,33,Books,298.61,2,Jan
ORD100723,26,Electronics,308.88,2,Sep
ORD100724,27,Clothing,206.52,5,Sep
ORD100725,59,Home & Kitchen,117.92,2,Mar
ORD100726,32,Books,98.03,5,Sep
ORD100727,48,Clothing,128.31,2,Nov
ORD100728,21,Electronics,47.41,5,Feb
ORD100729,49,Clothing,463.94,2,Aug
ORD100730,40,Sports,78.7,4,May
ORD100731,41,Clothing,439.56,3,Jan
ORD100732,31,Books,246.65,4,Mar
ORD100733,48,Books,16.15,5,Aug
ORD100734,59,Books,158.76,5,Aug
ORD100735,32,Home & Kitchen,60.65,2,Nov
ORD100736,19,Sports,431.66,1,Sep
ORD100737,60,Electronics,84.63,4,Mar
ORD100738,55,Electronics,34.26,1,Apr
ORD100739,32,Books,271.13,1,Jul
ORD100740,27,Sports,231.62,2,Feb
ORD100741,33,Electronics,323.08,4,Apr
ORD100742,63,Books,136.88,4,May
ORD100743,50,Clothing,120.46,2,Nov
ORD100744,45,Sports,109.23,2,Jun
ORD100745,41,Home & Kitchen,95.16,3,Sep
ORD100746,39,Books,37.57,5,Jun
ORD100747,36,Books,463.73,2,Dec
ORD100748,40,Home & Kitchen,83.84,2,Jul
ORD100749,65,Books,182.52,3,Oct
ORD100750,18,Clothing,33.71,2,Aug
ORD100751,54,Clothing,269.2,3,Apr
ORD100752,40,Clothing,420.61,4,Feb
ORD100753,29,Sports,369.39,2,Jun
ORD100754,25,Clothing,467.62,4,Jan
ORD100755,27,Sports,452.28,3,May
ORD100756,39,Home & Kitchen,163.39,5,Oct
ORD100757,52,Clothing,173.76,5,Feb
ORD100758,29,Electronics,469.06,2,Feb
ORD100759,57,Home & Kitchen,178.44,5,Nov
ORD100760,47,Books,459.81,3,Sep
ORD100761,65,Clothing,297.78,1,Apr
ORD100762,65,Electronics,493.48,1,Feb
ORD100763,50,Electronics,439.04,4,Jun
ORD100764,23,Books,202.53,5,Feb
ORD100765,40,Home & Kitchen,51.06,1,May
ORD100766,57,Electronics,313.0,2,May
ORD100767,44,Clothing,228.01,3,May
ORD100768,22,Clothing,290.96,3,Mar
ORD100769,57,Books,384.98,1,Nov
ORD100770,29,Books,388.21,5,Nov
ORD100771,64,Clothing,126.25,4,May
ORD100772,51,Sports,462.6,4,Mar
ORD100773,48,Books,328.7,4,Feb
ORD100774,40,Clothing,241.08,1,Mar
ORD100775,53,Books,189.51,3,Sep
ORD100776,25,Sports,185.58,5,Jul
ORD100777,39,Clothing,50.19,2,Aug
ORD100778,36,Clothing,367.0,3,Mar
ORD100779,28,Clothing,295.48,4,Jul
ORD100780,40,Home & Kitchen,451.76,3,Jun
ORD100781,49,Clothing,375.63,1,Sep
ORD100782,51,Sports,426.21,1,Oct
ORD100783,65,Home & Kitchen,125.43,5,Jan
ORD100784,30,Home & Kitchen,169.87,4,Jul
ORD100785,63,Books,187.17,5,May
ORD100786,55,Home & Kitchen,71.47,5,Nov
ORD100787,54,Home & Kitchen,95.96,1,Apr
ORD100788,22,Books,487.08,4,Jan
ORD100789,60,Sports,48.49,1,Oct
ORD100790,27,Sports,132.41,2,Sep
ORD100791,22,Clothing,99.67,4,Aug
ORD100792,20,Home & Kitchen,200.16,3,Aug
ORD100793,61,Sports,327.32,5,Dec
ORD100794,26,Home & Kitchen,266.82,4,Jul
ORD100795,27,Clothing,305.13,5,Nov
ORD100796,40,Sports,31.75,2,May
ORD100797,18,Sports,350.3,1,Apr
ORD100798,31,Electronics,66.84,4,Apr
ORD100799,27,Clothing,23.71,5,Sep
ORD100800,39,Sports,214.6,1,Aug
ORD100801,31,Home & Kitchen,369.84,3,Nov
ORD100802,64,Books,116.89,5,Apr
ORD100803,20,Sports,357.18,5,Sep
ORD100804,25,Clothing,282.46,1,Jul
ORD100805,51,Sports,235.8,4,Apr
ORD100806,22,Sports,178.5,4,Nov
ORD100807,22,Books,439.43,2,Oct
ORD100808,46,Books,391.3,2,Sep
ORD100809,41,Electronics,438.79,5,Apr
ORD100810,25,Sports,226.95,1,Nov
ORD100811,45,Electronics,188.3,1,Dec
ORD100812,31,Clothing,11.75,4,Dec
ORD100813,41,Clothing,486.37,4,Mar
ORD100814,29,Books,38.5,4,Sep
ORD100815,47,Clothing,178.27,3,Oct
ORD100816,38,Books,18.18,2,May
ORD100817,28,Electronics,201.45,4,May
ORD100818,56,Books,260.59,5,Dec
ORD100819,61,Books,450.04,1,Jan
ORD100820,48,Electronics,476.88,5,Mar
ORD100821,23,Clothing,324.17,1,Sep
ORD100822,62,Home & Kitchen,280.4,3,Mar
ORD100823,48,Sports,222.98,3,Jan
ORD100824,42,Sports,365.49,4,Aug
ORD100825,23,Clothing,125.63,3,Apr
ORD100826,48,Sports,165.15,3,Jul
ORD100827,20,Books,430.28,2,Nov
ORD100828,53,Books,15.0,3,Dec
ORD100829,59,Sports,265.62,5,Apr
ORD100830,40,Clothing,353.87,2,Aug
ORD100831,58,Clothing,169.5,1,Oct
ORD100832,51,Clothing,150.79,3,Nov
ORD100833,46,Electronics,413.67,1,Oct
ORD100834,63,Clothing,468.27,4,May
ORD100835,47,Clothing,337.93,3,Mar
ORD100836,28,Home & Kitchen,10.59,1,Jul
ORD100837,62,Clothing,72.09,1,Oct
ORD100838,22,Books,492.39,4,Aug
ORD100839,25,Books,121.25,2,Aug
ORD100840,20,Home & Kitchen,350.85,1,Apr
ORD100841,45,Electronics,207.78,2,Nov
ORD100842,56,Clothing,473.39,5,Feb
ORD100843,30,Electronics,415.58,5,Jul
ORD100844,27,Sports,352.77,1,Sep
ORD100845,46,Electronics,211.69,5,May
ORD100846,57,Clothing,319.13,1,Feb
ORD100847,44,Sports,138.26,5,Apr
ORD100848,21,Sports,197.9,1,May
ORD100849,36,Electronics,321.24,3,Jan
ORD100850,51,Clothing,466.39,5,Jun
ORD100851,25,Home & Kitchen,471.18,1,Jul
ORD100852,53,Books,451.22,4,Aug
ORD100853,20,Electronics,249.78,1,Oct
ORD100854,48,Sports,355.92,5,Jul
ORD100855,36,Electronics,104.41,1,Apr
ORD100856,25,Clothing,221.47,1,Oct
ORD100857,18,Home & Kitchen,363.9,5,Dec
ORD100858,65,Sports,138.38,4,May
ORD100859,40,Books,393.46,3,May
ORD100860,42,Electronics,494.56,3,Apr
ORD100861,51,Sports,129.26,4,Dec
ORD100862,55,Clothing,101.66,3,Jul
ORD100863,50,Home & Kitchen,154.43,4,Apr
ORD100864,38,Sports,438.33,1,Oct
ORD100865,21,Clothing,215.09,3,Aug
ORD100866,32,Electronics,451.29,1,Mar
ORD100867,60,Electronics,474.15,4,Jan
ORD100868,53,Electronics,55.76,2,Jan
ORD100869,63,Home & Kitchen,31.4,4,May
ORD100870,21,Sports,283.57,2,May
ORD100871,35,Sports,434.12,2,Jun
ORD100872,37,Clothing,256.28,2,Jul
ORD100873,59,Books,190.42,5,Feb
ORD100874,20,Home & Kitchen,424.39,2,Sep
ORD100875,28,Sports,180.16,2,Nov
ORD100876,56,Sports,437.53,1,Oct
ORD100877,63,Home & Kitchen,431.75,5,Dec
ORD100878,32,Sports,328.36,4,Jan
ORD100879,20,Books,190.31,4,Aug
ORD100880,62,Books,371.26,5,Jan
ORD100881,29,Home & Kitchen,164.37,4,Mar
ORD100882,60,Clothing,221.51,4,Mar
ORD100883,36,Sports,287.11,3,May
ORD100884,40,Books,196.47,5,Dec
ORD100885,63,Books,461.33,5,May
ORD100886,63,Clothing,328.86,1,Mar
ORD100887,35,Books,348.52,5,Oct
ORD100888,34,Sports,33.33,3,Sep
ORD100889,38,Sports,370.83,5,Nov
ORD100890,51,Electronics,295.58,5,Aug
ORD100891,33,Books,339.13,5,Oct
ORD100892,61,Home & Kitchen,20.44,5,May
ORD100893,51,Home & Kitchen,46.05,1,Mar
ORD100894,37,Home & Kitchen,491.87,4,Sep
ORD100895,44,Sports,268.53,3,Oct
ORD100896,63,Books,349.14,4,Mar
ORD100897,41,Sports,345.51,2,Oct
ORD100898,59,Books,364.67,1,Jan
ORD100899,64,Clothing,152.84,1,Sep
ORD100900,59,Home & Kitchen,271.15,5,Aug
ORD100901,43,Home & Kitchen,86.62,2,Feb
ORD100902,34,Electronics,94.07,4,Jan
ORD100903,64,Home & Kitchen,490.71,1,Oct
ORD100904,36,Electronics,235.31,4,Oct
ORD100905,31,Clothing,480.07,5,May
ORD100906,40,Books,243.94,5,Jul
ORD100907,31,Sports,489.73,4,May
ORD100908,21,Books,354.71,1,Feb
ORD100909,22,Home & Kitchen,197.26,2,Mar
ORD100910,31,Sports,113.04,4,May
ORD100911,53,Clothing,107.92,4,Sep
ORD100912,34,Books,470.66,5,Jun
ORD100913,58,Home & Kitchen,87.15,2,Oct
ORD100914,45,Clothing,319.06,4,Apr
ORD100915,23,Books,341.3,4,May
ORD100916,61,Books,409.09,4,Mar
ORD100917,62,Books,87.23,4,Jul
ORD100918,34,Sports,472.88,5,Jun
ORD100919,50,Books,369.87,2,May
ORD100920,56,Sports,106.02,3,Nov
ORD100921,25,Electronics,230.7,4,Mar
ORD100922,61,Home & Kitchen,96.98,3,May
ORD100923,44,Books,86.19,3,Aug
ORD100924,59,Clothing,400.03,1,Apr
ORD100925,59,Sports,288.61,1,Mar
ORD100926,61,Sports,499.31,2,May
ORD100927,34,Sports,37.44,2,Jul
ORD100928,57,Sports,458.86,3,Mar
ORD100929,36,Clothing,199.86,2,Nov
ORD100930,31,Home & Kitchen,98.47,4,Aug
ORD100931,33,Sports,391.19,3,Jul
ORD100932,55,Electronics,475.38,4,Apr
ORD100933,49,Home & Kitchen,20.1,2,Feb
ORD100934,55,Electronics,377.05,3,Apr
ORD100935,54,Clothing,166.91,4,Jan
ORD100936,50,Sports,160.09,4,Dec
ORD100937,33,Clothing,250.71,1,Nov
ORD100938,59,Books,179.25,1,Mar
ORD100939,53,Books,478.41,4,Oct
ORD100940,45,Sports,119.51,4,Aug
ORD100941,30,Books,216.75,1,Nov
ORD100942,18,Clothing,364.63,3,Jan
ORD100943,54,Books,149.27,1,Dec
ORD100944,28,Books,486.01,4,Aug
ORD100945,45,Home & Kitchen,444.24,3,Sep
ORD100946,28,Electronics,417.46,5,Dec
ORD100947,28,Electronics,180.13,3,Nov
ORD100948,52,Clothing,219.31,2,Aug
ORD100949,33,Electronics,91.37,2,Nov
ORD100950,19,Sports,470.74,1,Sep
ORD100951,49,Sports,259.19,2,Jul
ORD100952,60,Home & Kitchen,211.62,1,Nov
ORD100953,28,Books,37.27,1,Jun
ORD100954,46,Clothing,176.8,4,Mar
ORD100955,19,Sports,389.37,2,Feb
ORD100956,38,Sports,164.63,3,Jul
ORD100957,35,Books,100.17,4,Oct
ORD100958,35,Home & Kitchen,486.6,3,Sep
ORD100959,65,Sports,15.84,3,Nov
ORD100960,27,Home & Kitchen,338.88,4,Feb
ORD100961,36,Books,259.23,2,Jan
ORD100962,27,Clothing,380.86,4,Jul
ORD100963,59,Books,292.95,1,Jul
ORD100964,57,Home & Kitchen,249.71,1,Jun
ORD100965,33,Books,386.65,3,Jul
ORD100966,20,Electronics,156.95,4,Jul
ORD100967,58,Sports,286.47,5,Nov
ORD100968,39,Sports,268.63,2,Dec
ORD100969,31,Electronics,273.5,3,Aug
ORD100970,49,Home & Kitchen,61.9,5,Feb
ORD100971,55,Electronics,52.44,3,Mar
ORD100972,21,Home & Kitchen,271.93,3,Nov
ORD100973,58,Electronics,435.89,5,Nov
ORD100974,35,Electronics,109.6,5,Oct
ORD100975,38,Clothing,252.73,4,Apr
ORD100976,60,Clothing,224.47,2,May
ORD100977,47,Books,162.45,3,May
ORD100978,62,Clothing,432.43,3,Oct
ORD100979,44,Clothing,142.18,2,Dec
ORD100980,62,Sports,324.09,3,Oct
ORD100981,54,Books,60.48,3,Mar
ORD100982,19,Electronics,463.73,5,Aug
ORD100983,46,Electronics,387.79,2,Jan
ORD100984,62,Home & Kitchen,318.96,5,Jun
ORD100985,46,Clothing,242.62,5,May
ORD100986,49,Home & Kitchen,330.97,4,Aug
ORD100987,64,Home & Kitchen,34.84,2,Apr
ORD100988,19,Home & Kitchen,241.95,5,Jul
ORD100989,47,Books,434.56,4,Nov
ORD100990,29,Books,374.22,1,Sep
ORD100991,63,Books,317.47,3,Mar
ORD100992,52,Electronics,350.62,3,Jul
ORD100993,42,Sports,207.04,3,Jan
ORD100994,54,Sports,379.79,3,Apr
ORD100995,23,Sports,310.63,1,Feb
ORD100996,40,Sports,241.85,2,Mar
ORD100997,48,Sports,47.77,4,Feb
ORD100998,22,Home & Kitchen,98.54,4,Apr
ORD100999,62,Sports,140.58,3,Feb
ORD101000,44,Sports,381.12,2,Jan
ORD101001,48,Electronics,308.87,1,Apr
ORD101002,32,Home & Kitchen,187.86,1,Oct
ORD101003,20,Clothing,265.01,1,Mar
ORD101004,31,Electronics,332.23,2,Sep
ORD101005,33,Books,131.69,3,May
ORD101006,42,Sports,111.2,1,Sep
ORD101007,32,Home & Kitchen,241.45,4,Mar
ORD101008,45,Home & Kitchen,225.73,3,Mar
ORD101009,28,Electronics,486.84,2,May
ORD101010,35,Home & Kitchen,83.06,2,Jun
ORD101011,28,Books,461.22,3,Oct
ORD101012,49,Books,15.74,5,Mar
ORD101013,19,Books,287.76,5,May
ORD101014,49,Home & Kitchen,76.9,2,Apr
ORD101015,59,Clothing,362.32,5,Feb
ORD101016,42,Books,152.41,2,Oct
ORD101017,29,Electronics,360.36,3,Apr
ORD101018,24,Sports,135.65,2,Jan
ORD101019,45,Books,349.16,3,Oct
ORD101020,64,Books,308.23,1,Jun
ORD101021,36,Clothing,69.76,2,Jul
ORD101022,26,Clothing,416.14,1,Mar
ORD101023,31,Sports,242.21,1,Aug
ORD101024,58,Electronics,278.11,4,Mar
ORD101025,52,Books,114.0,5,Jul
ORD101026,62,Electronics,332.99,5,Oct
ORD101027,30,Electronics,330.37,3,Jan
ORD101028,28,Books,343.26,5,Jul
ORD101029,18,Clothing,47.47,5,Aug
ORD101030,41,Home & Kitchen,221.52,1,Nov
ORD101031,58,Home & Kitchen,56.53,1,Mar
ORD101032,26,Home & Kitchen,425.88,3,Apr
ORD101033,49,Books,170.01,3,Dec
ORD101034,46,Electronics,454.07,3,Feb
ORD101035,27,Electronics,67.62,1,Jun
ORD101036,46,Electronics,96.84,3,Mar
ORD101037,21,Home & Kitchen,202.2,3,Nov
ORD101038,31,Sports,149.31,4,Nov
ORD101039,21,Electronics,90.06,3,Jan
ORD101040,52,Clothing,278.95,1,Jul
ORD101041,26,Books,382.05,2,Aug
ORD101042,64,Books,246.15,5,Aug
ORD101043,24,Sports,30.51,5,Aug
ORD101044,53,Sports,187.48,5,Oct
ORD101045,63,Books,482.25,5,Jan
ORD101046,45,Sports,40.02,5,Nov
ORD101047,38,Clothing,419.19,4,May
ORD101048,47,Electronics,278.03,1,Aug
ORD101049,22,Books,68.06,4,Sep
ORD101050,61,Sports,253.47,4,Jul
ORD101051,42,Home & Kitchen,330.61,3,Oct
ORD101052,20,Clothing,420.27,1,Aug
ORD101053,29,Electronics,336.48,3,Sep
ORD101054,54,Home & Kitchen,106.23,4,Aug
ORD101055,52,Sports,172.63,3,Jul
ORD101056,37,Books,482.15,3,Sep
ORD101057,50,Clothing,419.66,5,Oct
ORD101058,46,Home & Kitchen,470.1,2,Jun
ORD101059,25,Home & Kitchen,147.41,2,Jul
ORD101060,36,Clothing,396.29,5,Mar
ORD101061,20,Sports,107.38,4,Aug
ORD101062,18,Sports,53.47,1,Sep
ORD101063,37,Clothing,125.58,2,Feb
ORD101064,44,Clothing,471.85,2,May
ORD101065,25,Books,350.18,5,Sep
ORD101066,36,Home & Kitchen,380.57,2,Feb
ORD101067,28,Electronics,376.33,3,Jan
ORD101068,40,Clothing,148.59,3,Mar
ORD101069,39,Books,425.58,2,Mar
ORD101070,63,Home & Kitchen,30.53,3,Jan
ORD101071,53,Books,245.36,1,Dec
ORD101072,53,Home & Kitchen,389.83,2,Mar
ORD101073,40,Sports,379.87,5,Feb
ORD101074,25,Books,82.52,2,Nov
ORD101075,65,Sports,150.61,5,Feb
ORD101076,64,Sports,75.97,4,Aug
ORD101077,48,Books,322.0,4,Jan
ORD101078,38,Electronics,265.1,2,Dec
ORD101079,32,Clothing,320.01,4,Jul
ORD101080,56,Home & Kitchen,499.39,2,Feb
ORD101081,54,Home & Kitchen,305.27,2,Apr
ORD101082,65,Clothing,336.99,4,Feb
ORD101083,65,Home & Kitchen,408.13,4,Aug
ORD101084,60,Sports,65.66,1,Sep
ORD101085,61,Clothing,388.07,3,Aug
ORD101086,44,Home & Kitchen,341.75,2,Aug
ORD101087,24,Sports,38.53,4,Jun
ORD101088,36,Home & Kitchen,17.18,3,Aug
ORD101089,52,Sports,223.9,3,Jun
ORD101090,29,Books,311.33,5,Jul
ORD101091,57,Home & Kitchen,469.83,1,Jan
ORD101092,21,Sports,267.3,5,Feb
ORD101093,55,Books,474.0,5,Jul
ORD101094,30,Clothing,229.78,3,Jul
ORD101095,61,Clothing,226.58,2,May
ORD101096,54,Sports,67.81,3,Feb
ORD101097,30,Home & Kitchen,211.52,3,May
ORD101098,48,Sports,326.65,2,Jul
ORD101099,32,Home & Kitchen,202.66,1,Aug
ORD101100,23,Electronics,243.62,3,Jan
ORD101101,46,Electronics,246.09,2,Oct
ORD101102,40,Books,279.27,4,Aug
ORD101103,35,Books,438.6,3,Feb
ORD101104,45,Sports,459.31,4,Mar
ORD101105,46,Electronics,237.66,5,Nov
ORD101106,50,Home & Kitchen,119.14,2,Feb
ORD101107,41,Sports,276.16,2,Jul
ORD101108,51,Electronics,312.29,5,Dec
ORD101109,33,Books,404.29,4,Aug
ORD101110,64,Clothing,47.34,2,Aug
ORD101111,25,Electronics,103.74,1,May
ORD101112,25,Home & Kitchen,323.39,3,Feb
ORD101113,27,Sports,330.6,2,Sep
ORD101114,39,Clothing,257.79,4,Jan
ORD101115,51,Sports,384.3,3,Apr
ORD101116,60,Sports,278.01,5,Mar
ORD101117,24,Sports,266.59,3,Aug
ORD101118,39,Sports,68.39,4,Nov
ORD101119,52,Books,170.68,1,Mar
ORD101120,58,Clothing,408.64,3,Feb
ORD101121,30,Electronics,99.27,4,Apr
ORD101122,33,Clothing,465.85,1,Mar
ORD101123,45,Electronics,275.34,4,Oct
ORD101124,44,Home & Kitchen,121.97,1,Nov
ORD101125,44,Clothing,430.28,3,Jan
ORD101126,35,Home & Kitchen,223.74,4,Feb
ORD101127,30,Electronics,216.35,1,Dec
ORD101128,34,Books,329.94,3,Dec
ORD101129,29,Electronics,407.52,3,Feb
ORD101130,56,Clothing,151.67,5,Mar
ORD101131,19,Sports,109.22,2,Jun
ORD101132,57,Clothing,113.83,1,Feb
ORD101133,50,Books,307.5,3,Oct
ORD101134,32,Clothing,409.37,5,Feb
ORD101135,30,Electronics,271.09,3,Aug
ORD101136,24,Books,307.53,2,May
ORD101137,26,Sports,224.68,1,Feb
ORD101138,39,Electronics,262.04,2,Sep
ORD101139,18,Books,126.99,4,Jul
ORD101140,48,Home & Kitchen,417.62,2,Dec
ORD101141,51,Home & Kitchen,314.79,2,Apr
ORD101142,59,Home & Kitchen,102.59,1,Jun
ORD101143,29,Sports,371.16,1,Jan
ORD101144,42,Clothing,407.28,4,Mar
ORD101145,27,Home & Kitchen,96.13,4,Sep
ORD101146,59,Electronics,13.92,3,Nov
ORD101147,55,Books,333.11,5,Nov
ORD101148,62,Sports,431.75,2,Jan
ORD101149,38,Clothing,181.69,1,Jul
ORD101150,61,Clothing,370.35,3,Jun
ORD101151,46,Sports,332.45,4,Feb
ORD101152,40,Clothing,232.14,1,May
ORD101153,25,Books,377.41,2,Oct
ORD101154,28,Sports,148.67,2,Feb
ORD101155,64,Electronics,400.02,1,Jan
ORD101156,24,Books,160.92,5,Dec
ORD101157,26,Clothing,254.09,1,Nov
ORD101158,39,Home & Kitchen,18.3,3,Dec
ORD101159,46,Home & Kitchen,132.01,5,Feb
ORD101160,48,Electronics,42.44,1,Mar
ORD101161,23,Sports,72.62,4,Dec
ORD101162,22,Sports,442.14,3,Apr
ORD101163,57,Home & Kitchen,394.64,4,Dec
ORD101164,30,Clothing,169.13,1,May
ORD101165,61,Home & Kitchen,278.84,4,Jan
ORD101166,55,Home & Kitchen,216.39,2,Apr
ORD101167,58,Clothing,454.24,3,Oct
ORD101168,20,Home & Kitchen,447.09,3,Jun
ORD101169,41,Sports,370.07,3,Jan
ORD101170,55,Sports,431.74,2,May
ORD101171,34,Clothing,480.92,4,Oct
ORD101172,53,Books,343.54,3,Apr
ORD101173,57,Clothing,496.39,3,Jul
ORD101174,26,Electronics,129.87,5,Apr
ORD101175,22,Sports,288.08,1,Apr
ORD101176,36,Sports,74.47,1,Feb
ORD101177,40,Electronics,364.0,4,May
ORD101178,62,Clothing,253.91,1,Feb
ORD101179,26,Home & Kitchen,338.22,5,May
ORD101180,62,Books,132.67,4,Nov
ORD101181,28,Books,11.51,5,Jul
ORD101182,20,Sports,188.71,1,Feb
ORD101183,23,Books,42.93,4,Nov
ORD101184,61,Sports,334.28,5,Sep
ORD101185,39,Clothing,49.65,3,Jan
ORD101186,65,Home & Kitchen,12.66,2,Feb
ORD101187,27,Electronics,256.67,4,Sep
ORD101188,51,Home & Kitchen,358.69,4,Jan
ORD101189,27,Books,228.53,2,Aug
ORD101190,57,Home & Kitchen,37.15,1,May
ORD101191,18,Sports,22.55,2,Dec
ORD101192,54,Electronics,479.41,1,Mar
ORD101193,36,Home & Kitchen,118.23,3,Feb
ORD101194,20,Home & Kitchen,462.83,5,Aug
ORD101195,54,Sports,36.3,2,Aug
ORD101196,59,Home & Kitchen,283.88,3,Jun
ORD101197,36,Books,35.65,1,Apr
ORD101198,23,Sports,124.18,2,Oct
ORD101199,51,Books,56.4,3,Feb
ORD101200,65,Electronics,334.61,5,Dec
ORD101201,43,Electronics,191.36,5,Jan
ORD101202,63,Electronics,488.87,4,Dec
ORD101203,64,Clothing,408.87,2,Aug
ORD101204,60,Electronics,351.75,2,Aug
ORD101205,58,Clothing,229.69,1,Oct
ORD101206,30,Sports,251.69,2,Feb
ORD101207,38,Books,401.29,3,Jan
ORD101208,30,Books,181.73,4,Mar
ORD101209,36,Home & Kitchen,384.74,1,Feb
ORD101210,60,Home & Kitchen,296.14,5,Apr
ORD101211,58,Books,297.77,4,May
ORD101212,64,Clothing,323.9,3,May
